condition,replicate_id,measurement_type,index,time_s,Ewe_V,Ewe_mV,current_density_A_cm2,cycle
AS,replicate_01,OCP,631,322.6805,-0.3979285,-397.9285,0,1
AS,replicate_01,OCP,632,323.7651,-0.3978208,-397.8208,0,1
AS,replicate_01,OCP,633,324.8499,-0.397859,-397.859,0,1
AS,replicate_01,OCP,634,325.9394,-0.3981491,-398.1491,0,1
AS,replicate_01,OCP,635,327.024,-0.3986576,-398.6576,0,1
AS,replicate_01,OCP,636,328.1088,-0.3991702,-399.1702,0,1
AS,replicate_01,OCP,637,329.1935,-0.3997493,-399.7493,0,1
AS,replicate_01,OCP,638,330.2784,-0.4000726,-400.0726,0,1
AS,replicate_01,OCP,639,331.3631,-0.4001924,-400.1924,0,1
AS,replicate_01,OCP,640,332.4479,-0.4003445,-400.3445,0,1
AS,replicate_01,OCP,641,333.5327,-0.4005328,-400.5328,0,1
AS,replicate_01,OCP,642,334.6173,-0.4008662,-400.8662,0,1
AS,replicate_01,OCP,643,335.7021,-0.4012247,-401.2247,0,1
AS,replicate_01,OCP,644,336.7917,-0.4012751,-401.2751,0,1
AS,replicate_01,OCP,645,337.8764,-0.4013183,-401.3183,0,1
AS,replicate_01,OCP,646,338.9612,-0.4012509,-401.2509,0,1
AS,replicate_01,OCP,647,340.0458,-0.4012468,-401.2468,0,1
AS,replicate_01,OCP,648,341.1306,-0.4013587,-401.3587,0,1
AS,replicate_01,OCP,649,342.2153,-0.401125,-401.125,0,1
AS,replicate_01,OCP,650,343.3,-0.4009911,-400.9911,0,1
AS,replicate_01,OCP,651,344.3846,-0.4008591,-400.8591,0,1
AS,replicate_01,OCP,652,345.4694,-0.4008209,-400.8209,0,1
AS,replicate_01,OCP,653,346.5541,-0.4008742,-400.8742,0,1
AS,replicate_01,OCP,654,347.6436,-0.4007514,-400.7514,0,1
AS,replicate_01,OCP,655,348.7285,-0.4007131,-400.7131,0,1
AS,replicate_01,OCP,656,349.8131,-0.4006043,-400.6043,0,1
AS,replicate_01,OCP,657,350.8978,-0.4006879,-400.6879,0,1
AS,replicate_01,OCP,658,351.9825,-0.4009639,-400.9639,0,1
AS,replicate_01,OCP,659,353.0672,-0.4011784,-401.1784,0,1
AS,replicate_01,OCP,660,354.1519,-0.4012156,-401.2156,0,1
AS,replicate_01,OCP,661,355.2367,-0.4012015,-401.2015,0,1
AS,replicate_01,OCP,662,356.3214,-0.4011854,-401.1854,0,1
AS,replicate_01,OCP,663,357.406,-0.4010988,-401.0988,0,1
AS,replicate_01,OCP,664,358.4955,-0.4011844,-401.1844,0,1
AS,replicate_01,OCP,665,359.5803,-0.4012308,-401.2308,0,1
AS,replicate_01,OCP,666,360.6649,-0.4012569,-401.2569,0,1
AS,replicate_01,OCP,667,361.7497,-0.401273,-401.273,0,1
AS,replicate_01,OCP,668,362.8344,-0.4013093,-401.3093,0,1
AS,replicate_01,OCP,669,363.9191,-0.4014744,-401.4744,0,1
AS,replicate_01,OCP,670,365.0039,-0.4015853,-401.5853,0,1
AS,replicate_01,OCP,671,366.0887,-0.4016638,-401.6638,0,1
AS,replicate_01,OCP,672,367.1733,-0.4016578,-401.6578,0,1
AS,replicate_01,OCP,673,368.2581,-0.4016134,-401.6134,0,1
AS,replicate_01,OCP,674,369.3476,-0.4012942,-401.2942,0,1
AS,replicate_01,OCP,675,370.4324,-0.4010867,-401.0867,0,1
AS,replicate_01,OCP,676,371.5172,-0.4007997,-400.7997,0,1
AS,replicate_01,OCP,677,372.6018,-0.4006678,-400.6678,0,1
AS,replicate_01,OCP,678,373.6865,-0.4005661,-400.5661,0,1
AS,replicate_01,OCP,679,374.7712,-0.4007393,-400.7393,0,1
AS,replicate_01,OCP,680,375.8561,-0.4005983,-400.5983,0,1
AS,replicate_01,OCP,681,376.9407,-0.4003797,-400.3797,0,1
AS,replicate_01,OCP,682,378.0255,-0.4002599,-400.2599,0,1
AS,replicate_01,OCP,683,379.1103,-0.4003485,-400.3485,0,1
AS,replicate_01,OCP,684,380.1997,-0.4005369,-400.5369,0,1
AS,replicate_01,OCP,685,381.2844,-0.4007121,-400.7121,0,1
AS,replicate_01,OCP,686,382.3691,-0.4007715,-400.7715,0,1
AS,replicate_01,OCP,687,383.4539,-0.4008783,-400.8783,0,1
AS,replicate_01,OCP,688,384.5386,-0.4008954,-400.8954,0,1
AS,replicate_01,OCP,689,385.6233,-0.4008249,-400.8249,0,1
AS,replicate_01,OCP,690,386.708,-0.4005993,-400.5993,0,1
AS,replicate_01,OCP,691,387.7928,-0.400415,-400.415,0,1
AS,replicate_01,OCP,692,388.8775,-0.4002337,-400.2337,0,1
AS,replicate_01,OCP,693,389.9623,-0.400132,-400.132,0,1
AS,replicate_01,OCP,694,391.0518,-0.4000041,-400.0041,0,1
AS,replicate_01,OCP,695,392.1365,-0.3997705,-399.7705,0,1
AS,replicate_01,OCP,696,393.2212,-0.3995096,-399.5096,0,1
AS,replicate_01,OCP,697,394.3059,-0.3991904,-399.1904,0,1
AS,replicate_01,OCP,698,395.3907,-0.398986,-398.986,0,1
AS,replicate_01,OCP,699,396.4753,-0.3988006,-398.8006,0,1
AS,replicate_01,OCP,700,397.56,-0.398717,-398.717,0,1
AS,replicate_01,OCP,701,398.6447,-0.398707,-398.707,0,1
AS,replicate_01,OCP,702,399.7294,-0.3985751,-398.5751,0,1
AS,replicate_01,OCP,703,400.8141,-0.3985308,-398.5308,0,1
AS,replicate_01,OCP,704,401.9036,-0.3986053,-398.6053,0,1
AS,replicate_01,OCP,705,402.9883,-0.3987432,-398.7432,0,1
AS,replicate_01,OCP,706,404.073,-0.3988107,-398.8107,0,1
AS,replicate_01,OCP,707,405.1577,-0.3989376,-398.9376,0,1
