condition,replicate_02,measurement_type,index,time_s,Ewe_V,Ewe_mV,current_density_A_cm2,abs_current_density_A_cm2,log10_abs_current_density_A_cm2,cycle
SR400,replicate_02,CPP,5581,1165.619,1.024987,1024.987,0.00007759132,0.00007759132,-4.11018685975919,1
SR400,replicate_02,CPP,5582,1166.222,1.02565,1025.65,0.0000778291,0.0000778291,-4.1088579916159,1
SR400,replicate_02,CPP,5583,1166.825,1.026082,1026.082,0.00007817818,0.00007817818,-4.10691444422812,1
SR400,replicate_02,CPP,5584,1167.428,1.026568,1026.568,0.00007825011,0.00007825011,-4.10651504327213,1
SR400,replicate_02,CPP,5585,1168.031,1.027443,1027.443,0.00007879145,0.00007879145,-4.10352090712062,1
SR400,replicate_02,CPP,5586,1168.634,1.028088,1028.088,0.00007930872,0.00007930872,-4.10067905934467,1
SR400,replicate_02,CPP,5587,1169.237,1.028414,1028.414,0.0000795329,0.0000795329,-4.09945318162325,1
SR400,replicate_02,CPP,5588,1169.839,1.029309,1029.309,0.00007992331,0.00007992331,-4.09732653823343,1
SR400,replicate_02,CPP,5589,1170.442,1.029645,1029.645,0.00008022451,0.00008022451,-4.09569292683384,1
SR400,replicate_02,CPP,5590,1171.045,1.030423,1030.423,0.00008053788,0.00008053788,-4.09399980651924,1
SR400,replicate_02,CPP,5591,1171.653,1.030953,1030.953,0.00008090658,0.00008090658,-4.09201615649053,1
SR400,replicate_02,CPP,5592,1172.256,1.031514,1031.514,0.0000812928,0.0000812928,-4.08994791761306,1
SR400,replicate_02,CPP,5593,1172.859,1.032162,1032.162,0.00008172324,0.00008172324,-4.08765442365697,1
SR400,replicate_02,CPP,5594,1173.462,1.032775,1032.775,0.00008206419,0.00008206419,-4.08584631277218,1
SR400,replicate_02,CPP,5595,1174.064,1.033276,1033.276,0.0000824996,0.0000824996,-4.0835481571254,1
SR400,replicate_02,CPP,5596,1174.667,1.033894,1033.894,0.00008297502,0.00008297502,-4.08105263423857,1
SR400,replicate_02,CPP,5597,1175.27,1.034482,1034.482,0.00008343592,0.00008343592,-4.07864694097665,1
SR400,replicate_02,CPP,5598,1175.873,1.035116,1035.116,0.00008375047,0.00008375047,-4.07701274706325,1
SR400,replicate_02,CPP,5599,1176.476,1.035723,1035.723,0.00008424799,0.00008424799,-4.07444045178982,1
SR400,replicate_02,CPP,5600,1177.079,1.03626,1036.26,0.00008463513,0.00008463513,-4.07244933437997,1
SR400,replicate_02,CPP,5601,1177.687,1.036912,1036.912,0.00008501036,0.00008501036,-4.07052814467791,1
SR400,replicate_02,CPP,5602,1178.289,1.037475,1037.475,0.00008547951,0.00008547951,-4.06813797603658,1
SR400,replicate_02,CPP,5603,1178.892,1.038113,1038.113,0.00008593596,0.00008593596,-4.06582506711649,1
SR400,replicate_02,CPP,5604,1179.495,1.038773,1038.773,0.00008625548,0.00008625548,-4.06421330369633,1
SR400,replicate_02,CPP,5605,1180.098,1.039375,1039.375,0.00008669427,0.00008669427,-4.06200960597959,1
SR400,replicate_02,CPP,5606,1180.701,1.040033,1040.033,0.00008720685,0.00008720685,-4.05944940038441,1
SR400,replicate_02,CPP,5607,1181.304,1.04083,1040.83,0.0000871081,0.0000871081,-4.05994145897922,1
SR400,replicate_02,CPP,5608,1181.907,1.041082,1041.082,0.00008819117,0.00008819117,-4.05457489573265,1
SR400,replicate_02,CPP,5609,1182.51,1.041815,1041.815,0.00008849564,0.00008849564,-4.05307812557998,1
SR400,replicate_02,CPP,5610,1183.112,1.042486,1042.486,0.00008920806,0.00008920806,-4.04959590509263,1
SR400,replicate_02,CPP,5611,1183.72,1.042919,1042.919,0.00008965758,0.00008965758,-4.04741298760752,1
SR400,replicate_02,CPP,5612,1184.323,1.043554,1043.554,0.00009003569,0.00009003569,-4.04558530280988,1
SR400,replicate_02,CPP,5613,1184.926,1.044183,1044.183,0.00009039811,0.00009039811,-4.04384064944888,1
SR400,replicate_02,CPP,5614,1185.529,1.04471,1044.71,0.00009142246,0.00009142246,-4.03894709687242,1
SR400,replicate_02,CPP,5615,1186.132,1.045304,1045.304,0.0000918334,0.0000918334,-4.03699933625467,1
SR400,replicate_02,CPP,5616,1186.734,1.045885,1045.885,0.00009235185,0.00009235185,-4.03455440031314,1
SR400,replicate_02,CPP,5617,1187.337,1.046513,1046.513,0.00009226827,0.00009226827,-4.0349476221925,1
SR400,replicate_02,CPP,5618,1187.94,1.04708,1047.08,0.00009298173,0.00009298173,-4.03160237767902,1
SR400,replicate_02,CPP,5619,1188.543,1.047873,1047.873,0.00009362274,0.00009362274,-4.02861865278914,1
SR400,replicate_02,CPP,5620,1189.146,1.048451,1048.451,0.00009397952,0.00009397952,-4.02696677746463,1
SR400,replicate_02,CPP,5621,1189.754,1.048751,1048.751,0.00009450725,0.00009450725,-4.02453487387995,1
SR400,replicate_02,CPP,5622,1190.357,1.049524,1049.524,0.00009473353,0.00009473353,-4.02349627953258,1
SR400,replicate_02,CPP,5623,1190.959,1.050157,1050.157,0.00009566658,0.00009566658,-4.01923975142336,1
SR400,replicate_02,CPP,5624,1191.562,1.050808,1050.808,0.0000961964,0.0000961964,-4.01684118045064,1
SR400,replicate_02,CPP,5625,1192.165,1.051129,1051.129,0.0000967813,0.0000967813,-4.01420854859406,1
SR400,replicate_02,CPP,5626,1192.768,1.05213,1052.13,0.00009733781,0.00009733781,-4.01171842915903,1
SR400,replicate_02,CPP,5627,1193.371,1.052481,1052.481,0.00009780198,0.00009780198,-4.00965235283643,1
SR400,replicate_02,CPP,5628,1193.974,1.053084,1053.084,0.00009826092,0.00009826092,-4.00761917395804,1
SR400,replicate_02,CPP,5629,1194.577,1.053712,1053.712,0.00009899792,0.00009899792,-4.00437393006924,1
SR400,replicate_02,CPP,5630,1195.18,1.054298,1054.298,0.00009973989,0.00009973989,-4.00113111508717,1
SR400,replicate_02,CPP,5631,1195.787,1.054859,1054.859,0.0001003386,0.0001003386,-3.99853196287092,1
SR400,replicate_02,CPP,5632,1196.39,1.055503,1055.503,0.000101017,0.000101017,-3.99560553329736,1
SR400,replicate_02,CPP,5633,1196.993,1.056201,1056.201,0.0001015041,0.0001015041,-3.99351641517526,1
SR400,replicate_02,CPP,5634,1197.596,1.05671,1056.71,0.0001019984,0.0001019984,-3.99140664075398,1
SR400,replicate_02,CPP,5635,1198.199,1.057209,1057.209,0.0001026895,0.0001026895,-3.98847396073755,1
SR400,replicate_02,CPP,5636,1198.802,1.057904,1057.904,0.0001032928,0.0001032928,-3.98592994981869,1
SR400,replicate_02,CPP,5637,1199.405,1.058491,1058.491,0.0001039531,0.0001039531,-3.98316255498264,1
SR400,replicate_02,CPP,5638,1200.007,1.059197,1059.197,0.0001046076,0.0001046076,-3.98043676175785,1
SR400,replicate_02,CPP,5639,1200.61,1.059685,1059.685,0.000105272,0.000105272,-3.97768712608447,1
SR400,replicate_02,CPP,5640,1201.213,1.060274,1060.274,0.0001059765,0.0001059765,-3.97479042767682,1
SR400,replicate_02,CPP,5641,1201.821,1.060881,1060.881,0.0001066677,0.0001066677,-3.97196706919234,1
SR400,replicate_02,CPP,5642,1202.424,1.061588,1061.588,0.0001073648,0.0001073648,-3.96913808056821,1
SR400,replicate_02,CPP,5643,1203.027,1.062139,1062.139,0.0001080117,0.0001080117,-3.96652919849246,1
SR400,replicate_02,CPP,5644,1203.63,1.062805,1062.805,0.00010879,0.00010879,-3.9634110232446,1
SR400,replicate_02,CPP,5645,1204.232,1.063248,1063.248,0.0001094726,0.0001094726,-3.9606945671971,1
SR400,replicate_02,CPP,5646,1204.835,1.063929,1063.929,0.0001101602,0.0001101602,-3.9579752842724,1
SR400,replicate_02,CPP,5647,1205.438,1.064486,1064.486,0.0001109853,0.0001109853,-3.95473453969671,1
SR400,replicate_02,CPP,5648,1206.041,1.06521,1065.21,0.000111702,0.000111702,-3.95193905086659,1
SR400,replicate_02,CPP,5649,1206.644,1.065658,1065.658,0.0001125951,0.0001125951,-3.9484805090341,1
SR400,replicate_02,CPP,5650,1207.247,1.066256,1066.256,0.0001132924,0.0001132924,-3.94579922295892,1
SR400,replicate_02,CPP,5651,1207.854,1.066838,1066.838,0.0001138564,0.0001138564,-3.94364255216729,1
SR400,replicate_02,CPP,5652,1208.457,1.067449,1067.449,0.000114989,0.000114989,-3.93934370284458,1
SR400,replicate_02,CPP,5653,1209.06,1.068135,1068.135,0.0001157705,0.0001157705,-3.936402091035,1
SR400,replicate_02,CPP,5654,1209.663,1.068454,1068.454,0.0001163041,0.0001163041,-3.93440497507387,1
SR400,replicate_02,CPP,5655,1210.266,1.069285,1069.285,0.0001172444,0.0001172444,-3.93090789153125,1
SR400,replicate_02,CPP,5656,1210.869,1.069924,1069.924,0.0001181454,0.0001181454,-3.92758318299063,1
SR400,replicate_02,CPP,5657,1211.472,1.070476,1070.476,0.0001188234,0.0001188234,-3.9250980249259,1
SR400,replicate_02,CPP,5658,1212.075,1.070924,1070.924,0.0001199082,0.0001199082,-3.92115111637587,1
SR400,replicate_02,CPP,5659,1212.677,1.071688,1071.688,0.0001206648,0.0001206648,-3.91841940260614,1
SR400,replicate_02,CPP,5660,1213.28,1.072275,1072.275,0.0001215891,0.0001215891,-3.91510535616551,1
SR400,replicate_02,CPP,5661,1213.888,1.072951,1072.951,0.0001227571,0.0001227571,-3.91095337984329,1
SR400,replicate_02,CPP,5662,1214.491,1.073606,1073.606,0.0001234263,0.0001234263,-3.90859228983374,1
SR400,replicate_02,CPP,5663,1215.094,1.074182,1074.182,0.0001240328,0.0001240328,-3.9064634521334,1
SR400,replicate_02,CPP,5664,1215.697,1.074805,1074.805,0.0001254345,0.0001254345,-3.90158299700671,1
SR400,replicate_02,CPP,5665,1216.3,1.075033,1075.033,0.0001264036,0.0001264036,-3.89824055708314,1
SR400,replicate_02,CPP,5666,1216.903,1.075759,1075.759,0.0001274358,0.0001274358,-3.89470855034944,1
SR400,replicate_02,CPP,5667,1217.505,1.076508,1076.508,0.0001283981,0.0001283981,-3.89144140279069,1
SR400,replicate_02,CPP,5668,1218.108,1.077029,1077.029,0.0001293733,0.0001293733,-3.88815534390795,1
SR400,replicate_02,CPP,5669,1218.711,1.077749,1077.749,0.0001302556,0.0001302556,-3.88520359626784,1
SR400,replicate_02,CPP,5670,1219.314,1.078305,1078.305,0.000131383,0.000131383,-3.88146082567293,1
SR400,replicate_02,CPP,5671,1219.922,1.078766,1078.766,0.0001326615,0.0001326615,-3.87725509645389,1
SR400,replicate_02,CPP,5672,1220.525,1.079581,1079.581,0.0001337127,0.0001337127,-3.87382734159382,1
SR400,replicate_02,CPP,5673,1221.127,1.080085,1080.085,0.0001350087,0.0001350087,-3.86963824454017,1
SR400,replicate_02,CPP,5674,1221.73,1.0807,1080.7,0.0001359787,0.0001359787,-3.86652911513665,1
SR400,replicate_02,CPP,5675,1222.333,1.081236,1081.236,0.0001369434,0.0001369434,-3.86345889376892,1
SR400,replicate_02,CPP,5676,1222.936,1.081968,1081.968,0.0001380703,0.0001380703,-3.85989973151045,1
SR400,replicate_02,CPP,5677,1223.539,1.082466,1082.466,0.0001391305,0.0001391305,-3.8565776541222,1
SR400,replicate_02,CPP,5678,1224.142,1.083044,1083.044,0.0001402737,0.0001402737,-3.85302374747172,1
SR400,replicate_02,CPP,5679,1224.745,1.083674,1083.674,0.0001414696,0.0001414696,-3.8493368744201,1
SR400,replicate_02,CPP,5680,1225.348,1.08424,1084.24,0.0001426533,0.0001426533,-3.84571817735276,1
SR400,replicate_02,CPP,5681,1225.955,1.084905,1084.905,0.0001439239,0.0001439239,-3.84186708114158,1
SR400,replicate_02,CPP,5682,1226.558,1.085469,1085.469,0.0001451769,0.0001451769,-3.83810248143643,1
SR400,replicate_02,CPP,5683,1227.161,1.086028,1086.028,0.0001464101,0.0001464101,-3.83442896273823,1
SR400,replicate_02,CPP,5684,1227.764,1.086696,1086.696,0.0001476519,0.0001476519,-3.8307609601164,1
SR400,replicate_02,CPP,5685,1228.367,1.087282,1087.282,0.0001489261,0.0001489261,-3.82702918342542,1
SR400,replicate_02,CPP,5686,1228.97,1.087892,1087.892,0.0001501911,0.0001501911,-3.82335580192179,1
SR400,replicate_02,CPP,5687,1229.573,1.088485,1088.485,0.0001515458,0.0001515458,-3.81945609533793,1
SR400,replicate_02,CPP,5688,1230.176,1.089032,1089.032,0.0001529281,0.0001529281,-3.81551270717315,1
SR400,replicate_02,CPP,5689,1230.778,1.089621,1089.621,0.0001544196,0.0001544196,-3.81129757685254,1
SR400,replicate_02,CPP,5690,1231.381,1.09026,1090.26,0.0001557283,0.0001557283,-3.80763245732905,1
SR400,replicate_02,CPP,5691,1231.989,1.090808,1090.808,0.0001571608,0.0001571608,-3.8036557691533,1
SR400,replicate_02,CPP,5692,1232.592,1.091432,1091.432,0.0001584014,0.0001584014,-3.80024098430216,1
SR400,replicate_02,CPP,5693,1233.195,1.091967,1091.967,0.0001595695,0.0001595695,-3.79705011578937,1
SR400,replicate_02,CPP,5694,1233.798,1.092695,1092.695,0.0001613792,0.0001613792,-3.79215244177843,1
SR400,replicate_02,CPP,5695,1234.4,1.093261,1093.261,0.0001628923,0.0001628923,-3.78809944452235,1
SR400,replicate_02,CPP,5696,1235.003,1.093756,1093.756,0.0001645766,0.0001645766,-3.78363191404057,1
SR400,replicate_02,CPP,5697,1235.606,1.094338,1094.338,0.0001660454,0.0001660454,-3.7797731512748,1
SR400,replicate_02,CPP,5698,1236.209,1.095113,1095.113,0.0001675349,0.0001675349,-3.77589470923246,1
SR400,replicate_02,CPP,5699,1236.812,1.095728,1095.728,0.0001692547,0.0001692547,-3.77145926263854,1
SR400,replicate_02,CPP,5700,1237.415,1.096164,1096.164,0.0001705812,0.0001705812,-3.76806883475212,1
SR400,replicate_02,CPP,5701,1238.023,1.096882,1096.882,0.0001722708,0.0001722708,-3.76378832947921,1
SR400,replicate_02,CPP,5702,1238.625,1.097447,1097.447,0.000174053,0.000174053,-3.75931848675937,1
SR400,replicate_02,CPP,5703,1239.228,1.09818,1098.18,0.0001757606,0.0001757606,-3.75507847351902,1
SR400,replicate_02,CPP,5704,1239.831,1.098758,1098.758,0.0001774271,0.0001774271,-3.75098004582564,1
SR400,replicate_02,CPP,5705,1240.434,1.09941,1099.41,0.0001789906,0.0001789906,-3.74716977614482,1
SR400,replicate_02,CPP,5706,1241.037,1.09976,1099.76,0.0001805735,0.0001805735,-3.74334598407907,1
SR400,replicate_02,CPP,5707,1241.64,1.100487,1100.487,0.0001827369,0.0001827369,-3.7381737468551,1
SR400,replicate_02,CPP,5708,1242.243,1.101229,1101.229,0.0001842575,0.0001842575,-3.73457482562727,1
SR400,replicate_02,CPP,5709,1242.846,1.101618,1101.618,0.0001866175,0.0001866175,-3.7290476328453,1
SR400,replicate_02,CPP,5710,1243.448,1.102237,1102.237,0.0001882374,0.0001882374,-3.72529408441603,1
SR400,replicate_02,CPP,5711,1244.056,1.102998,1102.998,0.000190322,0.000190322,-3.72051100716037,1
SR400,replicate_02,CPP,5712,1244.659,1.103593,1103.593,0.0001920125,0.0001920125,-3.71667049783647,1
SR400,replicate_02,CPP,5713,1245.262,1.104003,1104.003,0.0001940682,0.0001940682,-3.71204562224153,1
SR400,replicate_02,CPP,5714,1245.865,1.104541,1104.541,0.0001960326,0.0001960326,-3.70767169995569,1
SR400,replicate_02,CPP,5715,1246.468,1.10521,1105.21,0.000197983,0.000197983,-3.70337209924937,1
SR400,replicate_02,CPP,5716,1247.071,1.105914,1105.914,0.0002000071,0.0002000071,-3.69895458715556,1
SR400,replicate_02,CPP,5717,1247.673,1.106411,1106.411,0.0002020541,0.0002020541,-3.69453233260411,1
SR400,replicate_02,CPP,5718,1248.276,1.107053,1107.053,0.0002041515,0.0002041515,-3.69004742475725,1
SR400,replicate_02,CPP,5719,1248.879,1.107704,1107.704,0.000206284,0.000206284,-3.68553445589105,1
SR400,replicate_02,CPP,5720,1249.482,1.108272,1108.272,0.0002084861,0.0002084861,-3.68092289462083,1
SR400,replicate_02,CPP,5721,1250.09,1.108698,1108.698,0.0002105604,0.0002105604,-3.67662330303941,1
SR400,replicate_02,CPP,5722,1250.693,1.109477,1109.477,0.0002128058,0.0002128058,-3.67201653956464,1
SR400,replicate_02,CPP,5723,1251.296,1.110152,1110.152,0.0002150543,0.0002150543,-3.66745186932657,1
SR400,replicate_02,CPP,5724,1251.898,1.110613,1110.613,0.0002173608,0.0002173608,-3.66281877615924,1
SR400,replicate_02,CPP,5725,1252.501,1.111193,1111.193,0.0002195655,0.0002195655,-3.65843589890639,1
SR400,replicate_02,CPP,5726,1253.104,1.111826,1111.826,0.0002223381,0.0002223381,-3.65298610994177,1
SR400,replicate_02,CPP,5727,1253.707,1.112386,1112.386,0.0002244122,0.0002244122,-3.64895353668212,1
SR400,replicate_02,CPP,5728,1254.31,1.113016,1113.016,0.0002268576,0.0002268576,-3.64424666677145,1
SR400,replicate_02,CPP,5729,1254.913,1.113589,1113.589,0.0002290972,0.0002290972,-3.63998021867608,1
SR400,replicate_02,CPP,5730,1255.516,1.114236,1114.236,0.0002313953,0.0002313953,-3.63564546649401,1
SR400,replicate_02,CPP,5731,1256.123,1.114688,1114.688,0.000233917,0.000233917,-3.63093821454012,1
SR400,replicate_02,CPP,5732,1256.726,1.115387,1115.387,0.0002363798,0.0002363798,-3.62638963914173,1
SR400,replicate_02,CPP,5733,1257.329,1.116052,1116.052,0.0002388448,0.0002388448,-3.62188420950263,1
SR400,replicate_02,CPP,5734,1257.932,1.116541,1116.541,0.0002411886,0.0002411886,-3.61764322337309,1
SR400,replicate_02,CPP,5735,1258.535,1.117076,1117.076,0.0002438738,0.0002438738,-3.61283485457194,1
SR400,replicate_02,CPP,5736,1259.138,1.117716,1117.716,0.0002466043,0.0002466043,-3.60799935495038,1
SR400,replicate_02,CPP,5737,1259.741,1.118415,1118.415,0.0002489262,0.0002489262,-3.60392939058868,1
SR400,replicate_02,CPP,5738,1260.344,1.119049,1119.049,0.0002515067,0.0002515067,-3.59945044108809,1
SR400,replicate_02,CPP,5739,1260.946,1.11963,1119.63,0.000254126,0.000254126,-3.59495089937751,1
SR400,replicate_02,CPP,5740,1261.549,1.120251,1120.251,0.0002569128,0.0002569128,-3.59021425762199,1
SR400,replicate_02,CPP,5741,1262.157,1.120872,1120.872,0.0002594916,0.0002594916,-3.58587669613033,1
SR400,replicate_02,CPP,5742,1262.769,1.121418,1121.418,0.0002636562,0.0002636562,-3.57896201157269,1
SR400,replicate_02,CPP,5743,1263.372,1.122044,1122.044,0.0002666826,0.0002666826,-3.57400531940762,1
SR400,replicate_02,CPP,5744,1263.975,1.122652,1122.652,0.0002693782,0.0002693782,-3.56963755338953,1
SR400,replicate_02,CPP,5745,1264.578,1.123197,1123.197,0.0002719025,0.0002719025,-3.56558679928557,1
SR400,replicate_02,CPP,5746,1265.181,1.123851,1123.851,0.0002747367,0.0002747367,-3.5610833225857,1
SR400,replicate_02,CPP,5747,1265.783,1.124394,1124.394,0.0002773577,0.0002773577,-3.55695977274137,1
SR400,replicate_02,CPP,5748,1266.386,1.125024,1125.024,0.0002804312,0.0002804312,-3.55217366961394,1
SR400,replicate_02,CPP,5749,1266.989,1.12554,1125.54,0.0002836265,0.0002836265,-3.5472531942714,1
SR400,replicate_02,CPP,5750,1267.592,1.126204,1126.204,0.0002861271,0.0002861271,-3.54344100684666,1
SR400,replicate_02,CPP,5751,1268.2,1.126836,1126.836,0.0002891824,0.0002891824,-3.53882814227473,1
SR400,replicate_02,CPP,5752,1268.802,1.12734,1127.34,0.0002921722,0.0002921722,-3.53436110928114,1
SR400,replicate_02,CPP,5753,1269.405,1.127995,1127.995,0.0002958906,0.0002958906,-3.52886883150369,1
SR400,replicate_02,CPP,5754,1270.008,1.12854,1128.54,0.0002987823,0.0002987823,-3.52464513389819,1
SR400,replicate_02,CPP,5755,1270.611,1.129204,1129.204,0.0003018441,0.0003018441,-3.52021730867082,1
SR400,replicate_02,CPP,5756,1271.214,1.129802,1129.802,0.0003057692,0.0003057692,-3.51460626301694,1
SR400,replicate_02,CPP,5757,1271.817,1.130433,1130.433,0.0003087655,0.0003087655,-3.51037123164157,1
SR400,replicate_02,CPP,5758,1272.42,1.130981,1130.981,0.0003136898,0.0003136898,-3.50349960267852,1
SR400,replicate_02,CPP,5759,1273.022,1.131559,1131.559,0.0003190404,0.0003190404,-3.49615431886717,1
SR400,replicate_02,CPP,5760,1273.625,1.13212,1132.12,0.0003257983,0.0003257983,-3.4870511861495,1
SR400,replicate_02,CPP,5761,1274.233,1.132693,1132.693,0.0003293688,0.0003293688,-3.48231754247527,1
SR400,replicate_02,CPP,5762,1274.836,1.133426,1133.426,0.0003273965,0.0003273965,-3.4849259676816,1
SR400,replicate_02,CPP,5763,1275.439,1.133961,1133.961,0.0003291517,0.0003291517,-3.48260389752553,1
SR400,replicate_02,CPP,5764,1276.042,1.134619,1134.619,0.0003318774,0.0003318774,-3.47902232092515,1
SR400,replicate_02,CPP,5765,1276.644,1.135248,1135.248,0.0003347573,0.0003347573,-3.47526994362096,1
SR400,replicate_02,CPP,5766,1277.247,1.135779,1135.779,0.000338201,0.000338201,-3.4708251126051,1
SR400,replicate_02,CPP,5767,1277.85,1.136358,1136.358,0.000340962,0.000340962,-3.46729402015681,1
SR400,replicate_02,CPP,5768,1278.453,1.136894,1136.894,0.0003445051,0.0003445051,-3.4628043444807,1
SR400,replicate_02,CPP,5769,1279.056,1.137569,1137.569,0.0003487021,0.0003487021,-3.45754543715036,1
SR400,replicate_02,CPP,5770,1279.659,1.138145,1138.145,0.0003518084,0.0003518084,-3.45369379526487,1
SR400,replicate_02,CPP,5771,1280.266,1.138745,1138.745,0.0003561349,0.0003561349,-3.44838546486904,1
SR400,replicate_02,CPP,5772,1280.869,1.139394,1139.394,0.0003596728,0.0003596728,-3.44409240415136,1
SR400,replicate_02,CPP,5773,1281.472,1.13991,1139.91,0.0003628418,0.0003628418,-3.4402826872579,1
SR400,replicate_02,CPP,5774,1282.075,1.140494,1140.494,0.0003667655,0.0003667655,-3.43561152323185,1
SR400,replicate_02,CPP,5775,1282.678,1.1411,1141.1,0.0003708932,0.0003708932,-3.43075112900503,1
SR400,replicate_02,CPP,5776,1283.281,1.141719,1141.719,0.0003756841,0.0003756841,-3.42517718510267,1
SR400,replicate_02,CPP,5777,1283.883,1.142239,1142.239,0.0003812544,0.0003812544,-3.41878513548858,1
SR400,replicate_02,CPP,5778,1284.486,1.143011,1143.011,0.0003840075,0.0003840075,-3.4156602934012,1
SR400,replicate_02,CPP,5779,1285.089,1.143532,1143.532,0.0003870274,0.0003870274,-3.41225828757135,1
SR400,replicate_02,CPP,5780,1285.692,1.144167,1144.167,0.0003907405,0.0003907405,-3.40811157210016,1
SR400,replicate_02,CPP,5781,1286.3,1.144681,1144.681,0.0003942248,0.0003942248,-3.40425605848284,1
